BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,SalePrice
3.0,0.13593684507001433,540,642,0.5216615440599444,0.08064387902473565,60.0,0.0,35,5,-0.654361084617366,1915,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,140000
4.0,-1.35525517496005,1393,779,1.7791320927283936,0.9258325229969276,108.0,165.0,30,5,0.7764385820937322,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,333168
3.0,0.43545567456898404,342,312,0.38968305770700595,0.06640211303343364,79.0,224.0,0,7,-0.723514018916471,1942,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,146500
4.0,1.0022366313594728,166,872,1.6224308217973549,0.5387873072489059,99.0,388.0,154,5,0.22656247920312844,2004,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,354000
1.0,0.8160602479661759,64,480,-0.18237100286916597,0.837395471473555,85.0,0.0,30,5,-0.5567581283147299,1993,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,143000
3.0,0.4931205886705781,1048,472,0.07850222643446278,-0.026235008479672407,64.0,32.0,33,5,0.9479777681875751,2006,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,265900
1.0,0.7515292258204704,203,884,-0.5677120146465834,0.014668359005945621,71.0,166.0,64,8,-0.3938125340713857,1965,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,146000
3.0,-1.35525517496005,1064,478,-0.20929022226095687,0.19670314298525068,78.0,174.0,0,5,0.066682364702801,1974,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,165000
3.0,-1.35525517496005,0,0,-0.6919983218911796,-0.8056803165665755,65.0,0.0,0,5,-2.260872518195111,1955,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,82000
3.0,-0.05036909166716659,379,583,0.45548956132231777,0.19670314298525068,78.0,0.0,73,5,1.2993904902351305,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,213250
3.0,-1.35525517496005,540,352,-0.013008098859148248,-1.1709227517866545,63.0,0.0,0,4,-1.2085858911708418,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,79000
3.0,0.7830630033001375,519,318,-0.5324032241248898,0.23732867138692468,69.0,196.0,111,5,0.396705589888944,1967,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,143000
3.0,0.6203039571355984,192,475,0.06824183000394633,0.7535056388271663,69.0,289.0,44,8,-0.7309654922678793,1976,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,130500
3.0,-1.35525517496005,893,800,0.6667127913639811,0.2574196084408383,72.0,0.0,116,5,-0.32538482348351017,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,239900
3.0,0.6357666026460117,224,213,0.09891906442360573,-0.38697857979551264,69.0,0.0,0,7,-0.6176002192448489,1942,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,177500
4.0,1.0797753980254274,390,514,1.4467305759270788,0.4967066246091597,86.0,99.0,121,5,0.945926815505066,1990,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,262280
3.0,-1.35525517496005,1588,825,0.28437837334761584,0.16978488326233426,85.0,410.0,45,5,1.1753799699446423,2006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,227000
3.0,0.7458357583768593,0,539,-0.5829714332337019,-0.05362869342304028,79.0,0.0,0,6,-0.9072973179307514,1959,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,159500
3.0,1.1512332336047417,279,576,0.09891906442360573,0.015926254342418813,79.0,0.0,27,5,0.9541283736837111,1997,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,217000
4.0,0.8864686823590561,1217,666,2.444617182247464,0.9187352463414664,56.0,579.0,86,5,2.039685689639465,1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,410000
2.0,0.2969424338033933,572,576,-1.3971965106016873,-0.06758129072245696,57.0,0.0,0,5,-0.379604785787859,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,148000
3.0,-0.7960089155840251,712,546,0.3841338810906773,0.0907529789141079,60.0,0.0,0,7,-0.723514018916471,1925,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,178000
3.0,-1.35525517496005,1078,360,0.2555368571423895,-0.7426955880393185,52.0,0.0,0,7,0.097993637617674,1930,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,162900
3.0,1.0475490942199912,336,588,0.05381847973972962,0.837395471473555,69.0,225.0,48,5,0.732603646165795,1980,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,187500
4.0,0.7505830788066877,323,423,0.5794802080853073,0.6031920676752427,75.0,0.0,0,7,-0.11672661951149732,1940,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,160000
3.0,-0.7377813727302982,846,578,0.6105569281202357,0.31324038392824255,68.0,0.0,105,5,-0.3890736642923992,2007,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,212000
2.0,0.7078180133592659,580,297,-0.577876403230891,-0.03417601395693309,72.0,74.0,44,5,0.3577108038204457,1956,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,139000
2.0,-1.35525517496005,0,520,-0.7615143252939736,-0.08273715294678854,67.0,0.0,96,5,-2.260872518195111,1949,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,108000
3.0,-1.35525517496005,0,290,-1.6366180544211553,0.44043394539738284,69.0,0.0,0,3,-2.260872518195111,1957,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,84000
3.0,0.6520001059400624,29,530,0.935893064974145,0.36750132492910637,69.0,232.0,189,4,-0.5858968825631714,1969,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,172000
4.0,0.44397945161917235,392,392,-0.5149021907803844,0.11838400509243595,60.0,0.0,0,7,-0.5858968825631714,1924,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,104900
3.0,-1.35525517496005,684,216,-0.1690007625520593,-1.6222519179850694,60.0,0.0,158,7,-0.8336567855173499,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,114504
3.0,0.33589142698568625,162,280,-1.1629363161264767,-1.6222519179850694,21.0,127.0,0,6,-1.3642659199507505,1970,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,106000
3.0,0.8212897245283066,172,719,-0.00878785593613202,0.2377026212163866,114.0,0.0,244,5,-0.28555162171729365,1990,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,179900
2.0,0.9024055994686864,0,396,-0.5173961474758915,-0.06081047520830431,67.0,0.0,0,5,-0.46047210048729736,1951,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,102000
3.0,-0.7377813727302982,1480,570,0.11110326050208442,-0.14776230105770066,63.0,210.0,36,5,0.9970886768688981,2004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,190000
3.0,0.857841856810845,503,1069,1.6002477245231694,1.1453026266096178,69.0,731.0,126,5,0.5468951745243082,1998,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,340000
3.0,0.9604166638506609,1035,576,1.2835943361046955,1.5033702155045614,69.0,287.0,0,5,1.8770039011605502,1970,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,180000
2.0,0.7748332338092457,501,632,-0.5474851254194618,-0.5873392602212305,64.0,24.0,61,5,0.33815398645920375,2006,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,206000
4.0,-1.35525517496005,1050,352,0.6565800598896551,0.5469357163029044,81.0,335.0,0,5,0.03525953326127704,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,131500
4.0,1.2848691465164046,0,0,-0.013008098859148248,-0.33330238619682023,42.0,0.0,0,3,0.8739042721171785,1977,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,150000
3.0,-0.5669513923440599,1176,460,-0.5374221740217883,0.24944532781214407,83.0,0.0,22,5,0.3923805926821034,2009,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,186000
2.0,-1.35525517496005,572,288,-0.8023582782284815,-0.9176863242762988,69.0,0.0,0,7,-1.1231444959494508,1926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,116900
4.0,0.6658021647217248,487,831,1.9113925513246035,-0.042149641231440445,69.0,289.0,204,9,0.23976013563793933,1976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,299800
3.0,-1.35525517496005,880,527,0.5340190071776333,-0.05058988689612093,57.0,0.0,155,5,-0.3559838788102148,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,188000
3.0,0.6594620846675843,678,528,-0.2592734845660551,0.1286945260876268,69.0,451.0,26,5,0.6401653434745926,1963,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,143000
3.0,1.0340582329392494,36,288,-0.9685817709361524,-0.16770241965158636,70.0,168.0,0,5,0.03975541037074623,1968,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,138500
4.0,-1.35525517496005,1288,462,1.5591493982453886,1.0874998615106286,121.0,284.0,82,5,0.55540959175849,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,260000
3.0,0.8160602479661759,216,280,-1.2858319722365212,-0.2166951340056369,60.0,0.0,36,6,-0.1972311584956142,1954,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,119000
3.0,-1.35525517496005,728,532,1.0135284019170203,0.42589519377764873,60.0,0.0,135,8,-0.723514018916471,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,167500
2.0,-1.35525517496005,440,0,-1.5511792656352776,-0.8510195403758871,51.0,0.0,0,7,-1.4850096774050527,1923,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85500
2.0,-0.6875527686425142,1530,627,0.21860434949338764,-1.3362275166890323,34.0,108.0,73,5,1.1068195418750864,2006,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,209500
4.0,0.5825823767323133,176,576,1.1501489911419756,0.36750132492910637,85.0,0.0,0,5,-0.18799048035412957,1969,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,206900
3.0,-1.35525517496005,816,576,-0.06411617866782997,1.7314791602263067,69.0,0.0,0,7,-0.5084556749548775,1918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112000
3.0,0.839339492803148,80,398,0.2939313218950334,-0.4090284239106036,62.0,0.0,75,5,-0.4533014641394398,2004,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,193000
3.0,1.0106478612086445,179,676,-0.14023321956831317,0.041741910089093566,78.0,0.0,0,7,0.28142973947786476,1972,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,197500
3.0,0.7118009571563516,0,338,0.36742489155756786,0.0907529789141079,80.0,183.0,0,6,0.4527567667820991,1958,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,139000
2.0,-1.35525517496005,920,240,-1.2665973850849823,-0.7226583243824812,50.0,0.0,0,7,-0.26221433863875404,1938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,119750
4.0,-1.35525517496005,0,672,0.8641123502139604,-0.4390001948130065,64.0,500.0,0,5,-2.260872518195111,2003,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,198500
3.0,0.649855009157245,420,484,-1.1846305382787081,-0.5028325648799886,71.0,153.0,0,6,-0.12359629645110103,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,135000
3.0,0.565999889191206,434,608,0.641316876210491,0.3978648042000291,68.0,162.0,42,5,-0.26221433863875404,2001,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,223500
3.0,1.2472418463300738,317,636,0.4806985098319566,0.18598058100665532,75.0,186.0,57,5,1.370817412024084,2004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,307000
2.0,0.7693005306124678,292,240,-1.2096157001231744,-0.26211358001692103,50.0,0.0,0,6,-0.1419432934012893,1948,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,132000
3.0,1.014823887967809,200,576,-0.019349535721951187,0.8456160074073322,69.0,0.0,0,6,0.3403289405685494,1956,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,168000
3.0,-1.35525517496005,1055,905,1.3595747297521872,0.016764398603442383,69.0,396.0,45,5,0.04649489722504369,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,287000
3.0,0.32594263054755873,114,550,0.535780236074099,0.45453029282576046,80.0,96.0,88,6,-1.211277618097678,1979,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,197000
2.0,0.39729971101042,710,447,-0.47773751902916534,0.17191345155931503,72.0,64.0,0,6,0.08011503359358486,1957,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,134450
3.0,0.41073997542177615,671,286,-1.0035363453543864,-0.3715635058342055,70.0,0.0,0,5,0.012745306977147897,1959,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,133700
3.0,1.161936001838765,486,772,0.4985768714278078,0.43672507635744157,98.0,200.0,50,5,1.4063759740582085,2007,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,306000
3.0,0.7352928506938543,549,478,0.1573593122309438,0.4168807597881059,104.0,160.0,0,5,0.3511962992194584,1976,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,180000
3.0,-1.35525517496005,1489,776,0.08872789338017716,0.3920026505952887,81.0,0.0,140,5,0.9746060868193789,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232600
1.0,1.014823887967809,398,660,0.24779903738114992,-1.6222519179850694,51.0,130.0,20,5,0.7618469167426984,2007,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,175900
3.0,-1.35525517496005,1212,573,-0.5374221740217883,-0.012788143756233813,70.0,0.0,0,5,0.3923805926821034,2001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,178000
3.0,0.8636449540171006,785,544,0.2555368571423895,0.13225083294769352,67.0,110.0,72,5,1.1451821498316774,2002,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,227000
4.0,0.20156364181313893,485,484,0.6481100466904742,0.2457251724117428,80.0,288.0,0,5,-0.7135916115134601,1972,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,165150
3.0,1.2142561219813517,15,528,0.26132723876816844,1.6429014097520835,144.0,0.0,312,6,0.6317211386234619,1923,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,223500
3.0,0.586089285933941,361,673,0.5410577646486209,-0.07965246536755179,64.0,0.0,56,5,-0.3938125340713857,2003,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,207500
3.0,-1.35525517496005,1566,890,0.30725488071418516,0.8531210728722404,110.0,640.0,56,5,1.1310632120386095,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,256300
3.0,1.18008691592057,673,676,0.8641123502139604,0.843153495773049,86.0,200.0,51,5,1.829350743837847,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,377426
3.0,-1.35525517496005,846,650,0.4771100952129136,0.7014941938816186,83.0,0.0,114,5,-0.43659685632406803,2009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,224500
3.0,-0.6875527686425142,1632,826,0.4117783267218728,0.37117010665337413,84.0,0.0,146,5,1.3113240119178406,2006,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,249700
2.0,-1.35525517496005,641,273,-0.9830971667011704,0.318806938008185,60.0,0.0,0,7,-0.943162043192848,1885,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,100000
4.0,1.2691482818370197,438,706,1.9258590698971576,1.5544542879003158,56.0,870.0,0,5,1.687302474636922,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,437154
3.0,0.5707747654647087,935,576,-0.04484921029052901,0.20337479793192106,100.0,272.0,0,5,0.842892955411828,1964,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,180500
2.0,-1.35525517496005,952,192,-1.2729953547677963,-0.06583172101213297,69.0,0.0,98,6,-0.18799048035412957,1916,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,121000
3.0,0.8019521629696363,274,576,-1.153686149159956,0.7608030827413979,43.0,0.0,0,5,-0.10071936210479038,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,156000
1.0,0.9794089929277067,0,540,-1.1598497871231312,1.6491518002673773,69.0,0.0,130,5,-0.220379105793997,1969,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,180000
3.0,1.0608412643475094,0,384,-0.9570193528873211,-0.05580218606425607,69.0,0.0,42,4,0.04874024127312607,1966,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,107000
3.0,1.220389285355707,426,758,0.5725305948393087,0.9412517794959482,42.0,160.0,39,5,1.4889538647849652,2006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,377500
3.0,-1.35525517496005,832,427,0.5234299965882216,0.19689408017938798,74.0,40.0,94,5,-0.4700437759438064,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,185000
3.0,0.5139469808975181,76,480,0.03724989211337419,0.6608745622101343,70.0,0.0,0,6,-1.262680414843913,1963,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,175000
3.0,-1.35525517496005,831,493,0.41910762635986526,-0.0482055863571103,68.0,95.0,68,5,-0.472438636053732,2002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195000
2.0,0.5291918867672925,1296,576,0.5829490226025923,-0.34664601418788477,61.0,412.0,82,5,1.5007066180070707,2005,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,319900
4.0,0.5802354527407495,652,600,1.8035106360797288,1.4023384502464142,69.0,1.0,24,5,0.7095701705948922,1977,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,190000
3.0,1.6404555308277675,878,884,2.69159810982916,1.7314791602263067,130.0,762.0,406,5,2.2834325214859046,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,184750
2.0,0.8603337715080714,0,0,-1.8652722851271066,-0.7770837395868697,50.0,0.0,0,6,-0.5858968825631714,1924,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,109500
3.0,0.9750623969630628,108,544,-0.777785820213446,-0.5287435056268528,85.0,0.0,0,5,0.012745306977147897,1961,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,129000
3.0,0.6357666026460117,504,459,-0.13803163132294297,0.3952807408662641,75.0,51.0,82,5,0.03750776086780318,1963,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,148000
3.0,0.5062056418558406,234,440,-0.1292412803070996,0.45987353406775483,69.0,328.0,0,5,-0.8640243758747298,1978,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,158900
1.0,-1.35525517496005,0,0,-2.7486611015782447,-1.1709227517866545,50.0,0.0,0,3,-2.260872518195111,1946,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,39300
2.0,-1.35525517496005,600,480,-0.5677120146465834,-1.6222519179850694,30.0,0.0,172,5,-1.0494379193787022,2004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151000
2.0,-1.35525517496005,1375,398,-0.06841446072435123,-1.6222519179850694,69.0,18.0,20,5,0.738876826407579,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178740
4.0,-1.35525517496005,1584,792,0.276714195835885,-0.04625697118799582,65.0,0.0,152,5,1.1673347874593571,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,124000
3.0,-1.35525517496005,792,400,0.1453606376846806,0.42945540966185275,69.0,0.0,0,7,-0.5664577721454969,1929,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,230000
3.0,0.7467874437570728,602,528,-0.424042329620799,0.3613712449984514,80.0,144.0,0,7,0.49137532533129497,1971,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,145000
3.0,0.6906655345284756,277,288,-1.4374996901517694,-0.7635684016688925,69.0,75.0,0,6,-0.36542349169680904,1967,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,125500
3.0,0.9815742835874138,217,576,-0.6761804467744034,0.6886414336919215,63.0,0.0,50,5,0.2748626549392412,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,158000
2.0,0.7992799914435362,163,432,-1.234808662155312,0.730867358339549,80.0,0.0,0,7,-0.36542349169680904,1921,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,163500
3.0,0.06764976751414202,111,596,1.5123925488149415,1.3566284161370228,69.0,113.0,265,5,-0.03019373256229014,1965,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,129000
2.0,0.8090361445093405,508,632,-0.48760353298354664,-0.43555887631868123,64.0,82.0,0,5,0.435544389241009,2007,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,194500
3.0,0.44114938422486827,474,352,-1.56878152592869,-0.4713272231138713,60.0,0.0,0,7,-0.3938125340713857,1972,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,127000
3.0,0.48382075636377575,386,575,0.9574045268244745,0.4042241658040217,82.0,340.0,84,6,-0.5301517207013409,1989,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,228500
3.0,0.9923218552436169,130,592,0.867269033807569,0.5246464318192217,78.0,530.0,75,5,0.11583641483887287,1998,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,280000
3.0,-1.35525517496005,1276,282,1.103835091324195,0.3398509824981345,53.0,0.0,0,9,0.529844791021358,1926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,234000
3.0,-1.35525517496005,953,460,0.39522205350803297,-0.2822928595761391,62.0,0.0,40,5,-0.1856819516390479,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,175000
2.0,0.010211382238490564,598,533,0.33936943003679054,-0.25921338041737,50.0,0.0,69,5,1.2075061017027875,1993,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,193000
3.0,-1.35525517496005,0,252,-0.23190748846330425,-0.02131503235482903,60.0,98.0,0,6,-2.260872518195111,1957,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,120000
3.0,1.3865151157153965,284,606,0.8924042640368457,0.2003277427668861,83.0,450.0,95,5,1.844617889934804,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,395192
4.0,0.5139469808975181,550,325,0.7564078775370268,0.07556951964051745,75.0,0.0,0,4,-0.09158609668430931,1954,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,136900
2.0,0.8290730343192091,0,504,-1.4989775993235896,0.0041540761199448965,69.0,0.0,0,7,-0.450912792491589,1983,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,144000
2.0,-1.35525517496005,764,474,0.3562339703750246,-1.6222519179850694,36.0,106.0,27,5,-0.6347310125133728,2003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,175500
2.0,0.3209136450490106,408,240,-0.36178957067513223,-1.6222519179850694,50.0,0.0,35,7,-0.7434031585338943,1947,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,110000
4.0,-1.35525517496005,1128,779,1.395534665927274,0.3978648042000291,69.0,0.0,0,5,0.208936251322817,2002,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,255900
2.0,-0.18752444119155998,0,516,-1.743175802407003,-0.15118566826512034,110.0,0.0,0,5,-0.5084556749548775,1963,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,110000
4.0,1.0244926935423067,0,786,1.2504355444264252,0.7988464885779885,69.0,178.0,0,5,0.3750612663129456,1988,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,229000
3.0,1.0817118159835264,0,456,0.7792333144967609,-0.0732783087378081,98.0,0.0,0,6,0.12029155054977406,1890,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,124900
4.0,0.4033046182354236,554,240,0.393376850477318,-0.48538706515101093,53.0,0.0,0,5,-0.2668762886690835,1941,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,164000
2.0,1.0064521803584363,868,620,0.7383516597619636,0.35328502867004236,88.0,366.0,44,5,1.679580830279665,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,257000
3.0,-1.35525517496005,1571,722,0.2516704255136725,0.3527564953915723,89.0,80.0,36,5,1.1411499041967916,2007,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,239000
3.0,-1.35525517496005,1362,484,1.1067506499279551,0.42793040189098225,63.0,0.0,238,5,0.7116661971337201,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000
5.0,-1.35525517496005,1907,766,0.9219827957845496,0.3666267829903927,82.0,70.0,0,5,1.8006784326775662,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,171000
4.0,-1.35525517496005,1181,656,1.5047414901629117,0.5227101301205049,93.0,340.0,100,5,0.32509384066854835,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,285000
3.0,0.5190633783647517,448,509,1.192931368938984,0.6779399904897826,100.0,576.0,72,6,-0.3183406460430515,1968,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,193500
2.0,-1.35525517496005,600,480,-0.5677120146465834,-1.6222519179850694,30.0,0.0,166,5,-1.0494379193787022,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144152
3.0,-1.35525517496005,1053,648,0.9726764455603827,0.04484162185358547,75.0,768.0,45,5,0.042002482467553406,2003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250000
4.0,-1.35525517496005,969,648,1.3889077185114764,0.35434166389598415,69.0,72.0,56,5,-0.14883392776794618,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,248000
2.0,1.1625270263202916,424,739,0.705242723796118,1.7314791602263067,69.0,351.0,48,5,1.2854532078976901,1971,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,302000
3.0,1.1870201602440014,572,772,0.7482139003070636,1.0843585650810321,98.0,378.0,112,5,1.658322910677486,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,326000
