BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,SalePrice
2.0,1.2563853966980518,690,850,1.0979955035579874,0.8063945059916655,107.0,0.0,229,5,2.120326340304467,2006,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,465000
2.0,0.8169341085555337,604,462,-0.23872580891095357,-1.02398324564117,41.0,0.0,0,5,0.6591397146796655,1993,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,180000
3.0,0.3680565674614397,772,689,0.9405155980414882,0.10581860868574776,75.0,0.0,48,5,0.17579567047276284,2005,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,253000
3.0,-0.09791875254225421,175,336,-0.7996181363838677,-1.6222519161826394,36.0,0.0,0,3,-1.2193609044418376,1976,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,85000
2.0,-1.3552551742890226,0,462,-0.5074326433385369,0.13895058109648115,70.0,0.0,0,5,-2.260872514569943,1962,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,101800
3.0,0.8960663611259982,174,902,-1.1169654300841017,-0.08870007212496915,69.0,76.0,0,6,-0.0733492979506984,1970,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,148500
3.0,-1.3552551742890226,970,380,0.5074764893691065,-1.6222519161826394,24.0,50.0,40,5,-0.14653640817264107,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,137500
2.0,-1.3552551742890226,1869,617,0.7792333099664718,-0.3061449351194914,68.0,362.0,54,5,1.727767267624997,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,318061
1.0,1.2226097890560563,113,452,0.05588316750457621,1.731479161364424,65.0,0.0,48,8,0.8677090224552505,1968,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,143000
3.0,0.6710468709417665,333,288,0.22641722495709554,0.3419783372524319,60.0,0.0,0,6,-0.2785431909107591,1945,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,140000
3.0,-1.3552551742890226,936,474,0.6242667334600613,0.8223719453343712,65.0,144.0,96,5,-0.22501667949010046,2002,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,192500
1.0,0.6423005332279885,77,0,-2.5332580146822137,-1.6222519161826394,21.0,0.0,0,7,-0.9714900611719467,1970,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,92000
3.0,-1.3552551742890226,770,614,0.2613272280514818,-0.23211368591884762,65.0,0.0,50,5,-0.6200448926596617,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197000
2.0,-1.3552551742890226,768,240,-1.8342842494927252,-0.02945041859008711,52.0,0.0,0,8,-0.6249368182831097,1924,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109500
3.0,1.2024364883687697,417,826,0.5234299882307795,0.2893573697139003,79.0,336.0,44,5,1.4083484611491117,2007,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,297000
3.0,-1.3552551742890226,1489,462,0.0887278819729247,-0.0009130791659720708,69.0,0.0,0,7,0.974606086143958,1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,185750
3.0,0.7562435372218008,278,622,0.7317588708217223,0.5895139572920174,79.0,0.0,45,5,-0.20648237837176162,2001,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,230000
3.0,0.018376407962884162,739,672,-0.7480212631850297,-0.8428450993755203,50.0,435.0,72,7,-0.2925662957417775,1937,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,89471
3.0,1.194474181873407,256,430,0.17129777871580307,1.0994147054227763,124.0,16.0,36,5,1.0581796916382569,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,260000
3.0,0.7391425246844585,80,410,0.020589931080837735,-0.21456987900408767,63.0,0.0,18,5,-0.7235140172996314,2005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,189000
4.0,-1.3552551742890226,755,296,0.13130166665619186,-0.016194403745468943,60.0,0.0,0,5,-0.6568187784493972,1940,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,108000
3.0,0.07753055257736256,673,463,-1.5687815091259727,-0.23330481852854007,70.0,0.0,0,7,-0.39381253228281793,1970,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,124500
